"","gameId","player","shootingTeamName","defendingTeamName","homeTeam","awayTeam","month","x","y","is.penalty","is.goal","expG"
"1286",914877,19267,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",77.9,37,FALSE,FALSE,0.0372177883062272
"1300",914877,19267,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",87.4,78.8,FALSE,FALSE,0.0220298455149914
"1302",914877,19267,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",75.5,42.4,FALSE,FALSE,0.0335259012804937
"1930",914877,24698,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",69.7,45.7,FALSE,FALSE,0.0270048693956438
"2510",914877,28488,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",91,63.4,FALSE,TRUE,0.288752828953675
"3894",914877,72639,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",91.5,57,FALSE,FALSE,0.0642873408915341
"4043",914877,72784,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",92,50.5,FALSE,FALSE,0.0961262940408938
"4386",914877,85029,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",70.8,51.3,FALSE,FALSE,0.0378836500917633
"4390",914877,85029,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",89.9,59.6,FALSE,TRUE,0.17621817647937
"4810",914877,98826,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",92.4,41.9,FALSE,FALSE,0.0698312205073141
"4859",914877,98826,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",95.1,40,FALSE,FALSE,0.0675824802586793
"5408",914877,111706,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",79.3,70.5,FALSE,TRUE,0.0816652676622297
"5828",914877,113263,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",80.7,39.7,FALSE,FALSE,0.11020553772361
"6015",914877,122132,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",80.6,46.1,FALSE,FALSE,0.0894033232321817
"6031",914877,122132,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",89.6,53.3,FALSE,TRUE,0.227319936435678
"6104",914877,125336,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",78.7,47.3,FALSE,FALSE,0.0203579573597207
"6105",914877,125336,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",74.1,51.8,FALSE,FALSE,0.032791218096868
"6190",914877,125537,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",88.5,28.8,FALSE,FALSE,0.0433940351726161
"6192",914877,125537,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",90.4,30.3,FALSE,FALSE,0.0446301740142548
"6372",914877,126728,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",80.9,70.5,FALSE,FALSE,0.0400766864410676
"6378",914877,126728,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",97.2,39.2,FALSE,FALSE,0.250237045530176
"6822",914877,133486,"Portland","L.A. Galaxy","L.A. Galaxy","Portland","June",73.8,31,FALSE,FALSE,0.0226675929624567
"7019",914877,143497,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",94.9,59.6,FALSE,FALSE,0.267549717346276
"7024",914877,143497,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",75.6,40.9,FALSE,FALSE,0.0487881617468021
"7027",914877,143497,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",91.6,61.2,FALSE,FALSE,0.172298909886029
"8210",914877,88,"L.A. Galaxy","Portland","L.A. Galaxy","Portland","June",88.6,49.9,TRUE,TRUE,0.7757009
"983",914876,13776,"Kansas City","Seattle","Kansas City","Seattle","June",73.3,44.8,FALSE,FALSE,0.0347469636750313
"3182",914876,34109,"Kansas City","Seattle","Kansas City","Seattle","June",89.8,61.5,FALSE,FALSE,0.0565881487702936
"3183",914876,34109,"Kansas City","Seattle","Kansas City","Seattle","June",86.1,75.9,FALSE,FALSE,0.0272857635583372
"3184",914876,34109,"Kansas City","Seattle","Kansas City","Seattle","June",85.4,66.7,FALSE,FALSE,0.0527317378047409
"3191",914876,34109,"Kansas City","Seattle","Kansas City","Seattle","June",92.2,83.3,FALSE,FALSE,0.0187039627747773
"3192",914876,34109,"Kansas City","Seattle","Kansas City","Seattle","June",73.7,58.1,FALSE,FALSE,0.033733828641522
"3511",914876,39094,"Kansas City","Seattle","Kansas City","Seattle","June",77.8,53.2,FALSE,FALSE,0.053671513051104
"3524",914876,39094,"Kansas City","Seattle","Kansas City","Seattle","June",69.2,57.3,FALSE,FALSE,0.0245255989964985
"3525",914876,39094,"Kansas City","Seattle","Kansas City","Seattle","June",93.1,33.6,FALSE,FALSE,0.0352626070844268
"3769",914876,72564,"Seattle","Kansas City","Kansas City","Seattle","June",88.2,54.3,FALSE,FALSE,0.0539107771319358
"3771",914876,72564,"Seattle","Kansas City","Kansas City","Seattle","June",96.6,60.6,FALSE,FALSE,0.0463332186568251
"3854",914876,72626,"Kansas City","Seattle","Kansas City","Seattle","June",76.2,46.1,FALSE,FALSE,0.0456354050417815
"4087",914876,76439,"Seattle","Kansas City","Kansas City","Seattle","June",89.2,42.1,FALSE,FALSE,0.153889621414963
"4101",914876,76439,"Seattle","Kansas City","Kansas City","Seattle","June",76.6,62.5,FALSE,FALSE,0.0360543707178739
"5025",914876,99271,"Kansas City","Seattle","Kansas City","Seattle","June",74.8,35.5,FALSE,FALSE,0.0294290532901296
"5977",914876,120518,"Seattle","Kansas City","Kansas City","Seattle","June",91,39.4,FALSE,FALSE,0.140349710114533
"5987",914876,120518,"Seattle","Kansas City","Kansas City","Seattle","June",72,49.6,FALSE,FALSE,0.0323484251235865
"7875",914876,271564,"Kansas City","Seattle","Kansas City","Seattle","June",71.3,67.6,FALSE,FALSE,0.0209631630327615
"7878",914876,271565,"Kansas City","Seattle","Kansas City","Seattle","June",86.8,58.1,FALSE,FALSE,0.116480780995663
"7881",914876,271565,"Kansas City","Seattle","Kansas City","Seattle","June",82.2,36.6,FALSE,FALSE,0.0531914685846466
"7882",914876,271565,"Kansas City","Seattle","Kansas City","Seattle","June",80.8,43.1,FALSE,FALSE,0.0657215010271801
"8234",914876,13776,"Kansas City","Seattle","Kansas City","Seattle","June",88.5,50,TRUE,TRUE,0.7757009
"201",914875,2899,"San Jose","Orlando City","San Jose","Orlando City","May",88,60.8,FALSE,FALSE,0.0993116251732382
"202",914875,2899,"San Jose","Orlando City","San Jose","Orlando City","May",88.8,71.9,FALSE,FALSE,0.0381282623803805
"2805",914875,29916,"San Jose","Orlando City","San Jose","Orlando City","May",75.1,72.3,FALSE,FALSE,0.0196669093156712
"2816",914875,29916,"San Jose","Orlando City","San Jose","Orlando City","May",86.6,49.5,FALSE,FALSE,0.0663164365622285
"3415",914875,38895,"Orlando City","San Jose","San Jose","Orlando City","May",87,49.3,FALSE,FALSE,0.15570072308496
"3485",914875,38962,"San Jose","Orlando City","San Jose","Orlando City","May",84.5,69.3,FALSE,FALSE,0.038474007827844
"3489",914875,38962,"San Jose","Orlando City","San Jose","Orlando City","May",95.2,67,FALSE,FALSE,0.0769997910556
"3587",914875,39909,"Orlando City","San Jose","San Jose","Orlando City","May",75.1,52.4,FALSE,FALSE,0.0390988308277981
"6119",914875,125345,"San Jose","Orlando City","San Jose","Orlando City","May",87.5,33.2,FALSE,FALSE,0.0556711339658605
"6137",914875,125345,"San Jose","Orlando City","San Jose","Orlando City","May",84,25.8,FALSE,FALSE,0.0265700610104831
"6148",914875,125345,"San Jose","Orlando City","San Jose","Orlando City","May",75.5,48,FALSE,FALSE,0.0859969309116606
"6862",914875,138071,"Orlando City","San Jose","San Jose","Orlando City","May",91.5,62,FALSE,FALSE,0.117161931611055
"7738",914875,271550,"Orlando City","San Jose","San Jose","Orlando City","May",94.7,32,FALSE,FALSE,0.0672071312869821
"7750",914875,271551,"Orlando City","San Jose","San Jose","Orlando City","May",81.9,36.3,FALSE,FALSE,0.047436628585498
"8214",914875,3577,"Orlando City","San Jose","San Jose","Orlando City","May",88.5,50,TRUE,TRUE,0.7757009
"8284",914875,28962,"San Jose","Orlando City","San Jose","Orlando City","May",88.5,50,TRUE,TRUE,0.7757009
"1745",914874,23874,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",96.2,45.7,FALSE,TRUE,0.704986280236789
"2506",914874,28488,"L.A. Galaxy","FC Dallas","FC Dallas","L.A. Galaxy","May",80.9,66.4,FALSE,FALSE,0.0374053353180137
"3437",914874,38900,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",79.1,34.5,FALSE,FALSE,0.0293214478945527
"4548",914874,88033,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",93.3,34.5,FALSE,FALSE,0.0725970069632806
"4576",914874,88033,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",85.6,30.3,FALSE,FALSE,0.0395422744391685
"4580",914874,88033,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",85.7,64.6,FALSE,FALSE,0.059553109980371
"5287",914874,101068,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",87.3,39.7,FALSE,FALSE,0.0420740132295513
"6299",914874,125585,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",63.9,38.6,FALSE,FALSE,0.015101731982419
"6356",914874,126728,"L.A. Galaxy","FC Dallas","FC Dallas","L.A. Galaxy","May",72.7,52.1,FALSE,FALSE,0.0318495994719974
"6373",914874,126728,"L.A. Galaxy","FC Dallas","FC Dallas","L.A. Galaxy","May",71.6,57.6,FALSE,FALSE,0.0258268225568389
"6380",914874,126728,"L.A. Galaxy","FC Dallas","FC Dallas","L.A. Galaxy","May",91.3,39.8,FALSE,TRUE,0.0301086087543581
"6526",914874,126909,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",75.6,38.5,FALSE,FALSE,0.0328286126278823
"6991",914874,143484,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",92.5,49.1,FALSE,FALSE,0.333686819784658
"6993",914874,143484,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",88.3,69.5,FALSE,TRUE,0.0458342900402242
"7033",914874,143497,"L.A. Galaxy","FC Dallas","FC Dallas","L.A. Galaxy","May",76.5,77.7,FALSE,FALSE,0.0159081799504981
"7222",914874,144810,"FC Dallas","L.A. Galaxy","FC Dallas","L.A. Galaxy","May",90.4,68.8,FALSE,FALSE,0.0536245312046039
"365",914873,4967,"Seattle","Columbus","Columbus","Seattle","May",95,59.6,FALSE,FALSE,0.201662839615648
"369",914873,4967,"Seattle","Columbus","Columbus","Seattle","May",92.4,64.5,FALSE,FALSE,0.0887477740208182
"378",914873,5252,"Seattle","Columbus","Columbus","Seattle","May",91.7,42.2,FALSE,FALSE,0.0609484768106226
"381",914873,5252,"Seattle","Columbus","Columbus","Seattle","May",90.9,48.2,FALSE,FALSE,0.506106304850707
"1115",914873,16369,"Seattle","Columbus","Columbus","Seattle","May",94.3,45.8,FALSE,TRUE,0.395032972638141
"1147",914873,16369,"Seattle","Columbus","Columbus","Seattle","May",93.5,56.7,FALSE,FALSE,0.087957157157284
"1152",914873,16369,"Seattle","Columbus","Columbus","Seattle","May",92.7,53.2,FALSE,FALSE,0.125291160733649
"1162",914873,16369,"Seattle","Columbus","Columbus","Seattle","May",76.8,56.1,FALSE,TRUE,0.0410552074567031
"1445",914873,21542,"Columbus","Seattle","Columbus","Seattle","May",85.9,46,FALSE,FALSE,0.0848188330348543
"1482",914873,21542,"Columbus","Seattle","Columbus","Seattle","May",79.5,21.1,FALSE,FALSE,0.0203394710896296
"1484",914873,21542,"Columbus","Seattle","Columbus","Seattle","May",88.5,24.4,FALSE,FALSE,0.0338823867866619
"1491",914873,21542,"Columbus","Seattle","Columbus","Seattle","May",79.3,31.4,FALSE,FALSE,0.0761267655541464
"1495",914873,21542,"Columbus","Seattle","Columbus","Seattle","May",72.6,40.4,FALSE,FALSE,0.0278824431274507
"1504",914873,21542,"Columbus","Seattle","Columbus","Seattle","May",85.2,52.8,FALSE,TRUE,0.0802600384513206
"2133",914873,26428,"Columbus","Seattle","Columbus","Seattle","May",73.1,53.6,FALSE,FALSE,0.0327227697002672
"2140",914873,26428,"Columbus","Seattle","Columbus","Seattle","May",93.9,54.3,FALSE,TRUE,0.141758008609647
"2151",914873,26428,"Columbus","Seattle","Columbus","Seattle","May",91.2,43.4,FALSE,FALSE,0.0794822739950082
"2216",914873,26428,"Columbus","Seattle","Columbus","Seattle","May",91.5,49.5,FALSE,FALSE,0.197582733290243
"2239",914873,26428,"Columbus","Seattle","Columbus","Seattle","May",92.3,49.6,FALSE,FALSE,0.275112664218154
"2248",914873,26428,"Columbus","Seattle","Columbus","Seattle","May",90,34.9,FALSE,FALSE,0.0905789150164252
"2262",914873,26428,"Columbus","Seattle","Columbus","Seattle","May",91.3,52.4,FALSE,TRUE,0.334919791040905
"2466",914873,28205,"Seattle","Columbus","Columbus","Seattle","May",93.6,42.5,FALSE,FALSE,0.0562339420603176
"3377",914873,38774,"Columbus","Seattle","Columbus","Seattle","May",90,50.7,FALSE,FALSE,0.298123967646721
"4223",914873,85007,"Columbus","Seattle","Columbus","Seattle","May",85.9,49.9,FALSE,FALSE,0.109678189540402
"4230",914873,85007,"Columbus","Seattle","Columbus","Seattle","May",79.6,36.5,FALSE,FALSE,0.0406045119239014
"5205",914873,99320,"Columbus","Seattle","Columbus","Seattle","May",85,68.6,FALSE,FALSE,0.0500576966220401
"5231",914873,99320,"Columbus","Seattle","Columbus","Seattle","May",79.8,46.4,FALSE,FALSE,0.0770058029350563
"5255",914873,99320,"Columbus","Seattle","Columbus","Seattle","May",85,50.9,FALSE,FALSE,0.118306262077322
"5264",914873,99320,"Columbus","Seattle","Columbus","Seattle","May",85.3,46.1,FALSE,FALSE,0.115105779464304
"5267",914873,99320,"Columbus","Seattle","Columbus","Seattle","May",73.5,64.3,FALSE,FALSE,0.0254400615452386
"5543",914873,111977,"Columbus","Seattle","Columbus","Seattle","May",79.5,47.6,FALSE,FALSE,0.0723509287779652
"5555",914873,111977,"Columbus","Seattle","Columbus","Seattle","May",85.5,43.7,FALSE,FALSE,0.125417459770775
"5834",914873,113434,"Seattle","Columbus","Columbus","Seattle","May",84.2,33.4,FALSE,FALSE,0.0457864858192914
"5881",914873,116741,"Columbus","Seattle","Columbus","Seattle","May",88.3,65.1,FALSE,FALSE,0.0457644313211274
"5979",914873,120518,"Seattle","Columbus","Columbus","Seattle","May",70.6,43.9,FALSE,FALSE,0.0257231461925042
"7115",914873,143776,"Seattle","Columbus","Columbus","Seattle","May",73.1,46.3,FALSE,FALSE,0.0310818285143784
"7671",914873,270786,"Columbus","Seattle","Columbus","Seattle","May",85.9,52.5,FALSE,FALSE,0.106136942053749
"993",914872,13776,"Kansas City","DC United","DC United","Kansas City","May",73.9,75.4,FALSE,FALSE,0.0159466141785163
"1000",914872,13776,"Kansas City","DC United","DC United","Kansas City","May",93.3,67,FALSE,FALSE,0.176222822723741
"1209",914872,18109,"DC United","Kansas City","DC United","Kansas City","May",86.8,38.2,FALSE,FALSE,0.081757679372426
"2313",914872,27197,"DC United","Kansas City","DC United","Kansas City","May",91.6,54,FALSE,TRUE,0.279491155403726
"2316",914872,27197,"DC United","Kansas City","DC United","Kansas City","May",87.5,76.9,FALSE,FALSE,0.0248274411671737
"2325",914872,27197,"DC United","Kansas City","DC United","Kansas City","May",96.7,48.2,FALSE,FALSE,0.690771900439625
"2591",914872,28743,"Kansas City","DC United","DC United","Kansas City","May",98.7,40.4,FALSE,FALSE,0.245377395492843
"2597",914872,28743,"Kansas City","DC United","DC United","Kansas City","May",95.3,41.2,FALSE,FALSE,0.172392758975676
"3515",914872,39094,"Kansas City","DC United","DC United","Kansas City","May",76.2,53.9,FALSE,FALSE,0.0424145171680054
"3526",914872,39094,"Kansas City","DC United","DC United","Kansas City","May",70.3,36.1,FALSE,FALSE,0.0208038942780789
"4012",914872,72783,"DC United","Kansas City","DC United","Kansas City","May",81.1,68,FALSE,FALSE,0.0345757329399072
"4412",914872,85034,"Kansas City","DC United","DC United","Kansas City","May",72.5,54.4,FALSE,FALSE,0.0216111488095206
"4971",914872,99244,"DC United","Kansas City","DC United","Kansas City","May",79.3,41,FALSE,FALSE,0.0491419813332273
"5610",914872,112012,"DC United","Kansas City","DC United","Kansas City","May",89.9,53.2,FALSE,FALSE,0.226650088125562
"5718",914872,112283,"Kansas City","DC United","DC United","Kansas City","May",90.7,55.9,FALSE,TRUE,0.201984909359951
"5725",914872,112283,"Kansas City","DC United","DC United","Kansas City","May",91,42.7,FALSE,FALSE,0.0874087161925925
"5738",914872,112283,"Kansas City","DC United","DC United","Kansas City","May",88.3,67.2,FALSE,FALSE,0.0372720141027529
"7237",914872,149548,"Kansas City","DC United","DC United","Kansas City","May",91.6,50.9,FALSE,FALSE,0.112745156587108
"363",914871,4616,"Chicago","Salt Lake","Chicago","Salt Lake","May",81.3,63.6,FALSE,FALSE,0.0424736650574379
"461",914871,5696,"Chicago","Salt Lake","Chicago","Salt Lake","May",90,25.3,FALSE,FALSE,0.026224521304493
"463",914871,5696,"Chicago","Salt Lake","Chicago","Salt Lake","May",87.8,55.4,FALSE,FALSE,0.0864480604198698
"470",914871,5696,"Chicago","Salt Lake","Chicago","Salt Lake","May",67.4,58.5,FALSE,FALSE,0.0164948597721707
"1378",914871,20972,"Salt Lake","Chicago","Chicago","Salt Lake","May",81.8,54.6,FALSE,TRUE,0.0735571637273531
"1439",914871,21268,"Chicago","Salt Lake","Chicago","Salt Lake","May",77.1,58.2,FALSE,FALSE,0.0385373356847333
"1706",914871,23525,"Salt Lake","Chicago","Chicago","Salt Lake","May",88,75.4,FALSE,FALSE,0.0342805690933026
"2369",914871,27286,"Chicago","Salt Lake","Chicago","Salt Lake","May",90.2,58.8,FALSE,FALSE,0.0294834973807964
"3944",914871,72770,"Chicago","Salt Lake","Chicago","Salt Lake","May",91.7,45,FALSE,FALSE,0.0520662049128338
"4338",914871,85024,"Chicago","Salt Lake","Chicago","Salt Lake","May",92.9,51.8,FALSE,FALSE,0.196413941722883
"4343",914871,85024,"Chicago","Salt Lake","Chicago","Salt Lake","May",93.9,30.7,FALSE,FALSE,0.0481541993542535
"6556",914871,126933,"Chicago","Salt Lake","Chicago","Salt Lake","May",80.9,63.5,FALSE,FALSE,0.0374177881577459
"6589",914871,126950,"Salt Lake","Chicago","Chicago","Salt Lake","May",89.2,45.4,FALSE,FALSE,0.070977987867676
"7050",914871,143500,"Salt Lake","Chicago","Chicago","Salt Lake","May",76.4,45.2,FALSE,FALSE,0.0587263929079273
"7071",914871,143500,"Salt Lake","Chicago","Chicago","Salt Lake","May",95.2,40.6,FALSE,TRUE,0.256692393603909
"7196",914871,144343,"Chicago","Salt Lake","Chicago","Salt Lake","May",93.2,70.8,FALSE,FALSE,0.0405314255283267
"7400",914871,267015,"Chicago","Salt Lake","Chicago","Salt Lake","May",92.5,51.8,FALSE,FALSE,0.124843820409227
"7426",914871,267015,"Chicago","Salt Lake","Chicago","Salt Lake","May",89.1,51.3,FALSE,FALSE,0.140936686750697
"8273",914871,27286,"Chicago","Salt Lake","Chicago","Salt Lake","May",88.5,50,TRUE,TRUE,0.7757009
"1356",914870,20020,"San Jose","Colorado","Colorado","San Jose","May",81.6,78.2,FALSE,FALSE,0.049362119492326
"1776",914870,23981,"Colorado","San Jose","Colorado","San Jose","May",73.5,51,FALSE,FALSE,0.0287799188159093
"1784",914870,23981,"Colorado","San Jose","Colorado","San Jose","May",71.1,44,FALSE,FALSE,0.0481100414686384
"1797",914870,23981,"Colorado","San Jose","Colorado","San Jose","May",71,58.5,FALSE,FALSE,0.0212042153422461
"2732",914870,28962,"San Jose","Colorado","Colorado","San Jose","May",95.6,65.5,FALSE,FALSE,0.258791890844208
"2740",914870,28962,"San Jose","Colorado","Colorado","San Jose","May",93.2,41.5,FALSE,TRUE,0.209930278042081
